Document Name,Collection First Name,Collection Last Name,SLNSW URL (Old),SLNSW URL (New),Original Document Name,Document Description,Author First Name,Author Last Name,Document Type,Start Day,Start Month,Start Year,End Day,End Month,End Year,Transcriber 1,Transcriber 2,Transcriber 3,Transcriber 4,Transcriber 5,Digital Scans Available,Transcription Available (In Catalouge),Included in Data Set,Number of Square Brackets Fixed,Number of Angled Brackets Fixed
Diary_0462,Thomas,White,https://archival.sl.nsw.gov.au/Details/archive/110349870,https://collection.sl.nsw.gov.au/record/n7oV3Bgn,document-item-05-thomas-alexander-white-diary-22-november-1918-16-june-1919-node-80645,"Diary describes march to Germany, billets in Belgium, admission to hospital near Boulogne 18 Jan. 1919 with severe facial dermatitis, evacuation to England 20 Jan. 1919 and embarkation on hospital ship Karoola 6 May 1919, arriving in Fremantle, Western Australia 15 June 1919",Thomas,White,Diary,22,11,1918,16,6,1919,,,,,,TRUE,FALSE,TRUE,0,0
Diary_0463,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351526,https://collection.sl.nsw.gov.au/record/n7oVVQMn,document-item-01-john-d.-wilson-diary-18-may-27-july-1916-node-80239,"Diary includes notes on explosives and describes embarking on HMAT Persic, 3 June 1916 and voyage to England, disembarking at Devonport 25 July 1916 and entraining for Salisbury Plains",John,Wilson,Diary,2,6,1916,27,7,1916,Gail Gormley,Kylie Andrews,,,,TRUE,TRUE,TRUE,0,0
Diary_0464,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351529,https://collection.sl.nsw.gov.au/record/9WZMMKGY,document-item-02-john-d.-wilson-diary-28-july-27-august-1916-node-78164,"Diary describes lectures, parades and duties at Lark Hill camp, and visits to Stonehenge, London and Romney",John,Wilson,Diary,28,7,1916,27,8,1916,Lynne Frizell,,,,,TRUE,TRUE,TRUE,0,0
Diary_0465,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351530,https://collection.sl.nsw.gov.au/record/YezddO79,,"Diary describes duties, lectures and training at the School of Farriery South Camp, Romney and activities at Lark Hill camp, leave in Ireland Oct. 1916, departure for France 22 Nov. 1916 and trench warfare in France and Belgium",John,Wilson,Diary,28,8,1916,14,2,1917,Rex Minter,,,,,TRUE,TRUE,TRUE,4,1
Diary_0466,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351531,https://collection.sl.nsw.gov.au/record/YdmddMe9,document-item-04-john-d.-wilson-diary-14-february-19-march-1917-node-78165,"Diary describes action at Armentières, France and hospitalisation in the 10th Field Ambulance Hospital 28 Feb.-19 Mar. 1917 with foot injuries",John,Wilson,Diary,14,2,1917,19,3,1917,Peter Mayo,Betty Smith,,,,TRUE,TRUE,TRUE,0,0
Diary_0467,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351532,https://collection.sl.nsw.gov.au/record/YK5QQm8n,document-item-05-john-d.-wilson-diary-20-march-17-may-1917-node-78166,"Diary describes experiences in the 10th Field Ambulance Hospital at Armentières 17 May-7 Apr. 1917, return to battalion and guard duties, coal loading, bombardments and gas attacks",John,Wilson,Diary,20,3,1917,17,5,1917,Peter Mayo,Betty Smith,,,,TRUE,TRUE,TRUE,0,0
Diary_0468,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351551,https://collection.sl.nsw.gov.au/record/nZNvvljn,document-item-06-john-d.-wilson-diary-17-may-19-september-1917-node-78167,"Describes artillery bombardments, stable picquet duties, injuring his hand 17 Sept. 1917 and other experiences in northern France",John,Wilson,Diary,17,5,1917,19,9,1917,John Brooker,John Corbett,Lynne Palmer,,,TRUE,TRUE,TRUE,0,2
Diary_0469,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351557,https://collection.sl.nsw.gov.au/record/9O4oo5On,document-item-07-john-d.-wilson-diary-19-september-28-december-1917-node-80285,"Describes experiences in camps in Belgium and France, repeated sick parades with injured hand and hospitalisation in Steenwerck with scabies, 19 Dec. 1917",John,Wilson,Diary,19,9,1917,28,12,1917,Gail Gormley,Judy GImbert,Judy Macfarlan,,,TRUE,TRUE,TRUE,1,0
Diary_0470,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351558,https://collection.sl.nsw.gov.au/record/1LjRRza9,document-item-08-john-d.-wilson-diary-28-december-1917-26-january-1918-node-80286,"Describes leave in England and Ireland, 13-26 Jan. 1918",John,Wilson,Diary,29,12,1917,26,1,1918,John Glennon,Adrian Bicknell,,,,TRUE,TRUE,TRUE,0,1
Diary_0471,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351559,https://collection.sl.nsw.gov.au/record/nvg88ez1,document-item-09-john-d.-wilson-diary-26-january-7-march-1918-node-80287,"Describes return to France 27 Jan. 1918, stable duties, repairing dugouts and other activities",John,Wilson,Diary,26,1,1918,7,3,1918,Eric Hetherington,Adrian Bicknell,,,,TRUE,TRUE,TRUE,1,1
Diary_0472,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351562,https://collection.sl.nsw.gov.au/record/nGm44boY,document-item-10-john-d.-wilson-diary-7-march-15-june-1918-node-80288,"Describes stable picquet duties, blacksmithing, drills and route marches, aerial bombardments, move to the front near Authie where he describes the civilian retreat from the German advance",John,Wilson,Diary,7,3,1918,15,6,1918,Miles Harvey,Val Ridley,,,,TRUE,TRUE,TRUE,1,0
Diary_0473,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351563,https://collection.sl.nsw.gov.au/record/Y0KDDWm1,document-item-11-john-d.-wilson-diary-15-june-1918-10-january-1919-node-80289,"Entries, written in a 1916 diary, describe activities while serving with the Transport section near Lamotte, France, hospitalisation with influenza 29 Oct.-6 Nov. 1918 and convalescence in England",John,Wilson,Diary,15,6,1918,10,1,1919,John Glennon,Allanah Jarman,Adrian Bicknell,Judy Macfarlan,,TRUE,TRUE,TRUE,0,1
Diary_0474,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351566,https://collection.sl.nsw.gov.au/record/YEGmmbjn,document-item-12-john-d.-wilson-diary-11-january-18-february-1919-node-80290,"Diary, written from Monte Video camp in Weymouth, England describes convalescence from influenza",John,Wilson,Diary,11,1,1919,18,2,1919,Eric Hetherington,Judy Macfarlan,,,,TRUE,TRUE,TRUE,0,0
Diary_0475,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351567,https://collection.sl.nsw.gov.au/record/1kVddmzn,document-item-13-john-d.-wilson-diary-18-february-21-april-1919-node-80291,"Diary describes leave in Ireland 19 Feb.-5 Mar. 1919 and activities in camp at Weymouth, England, embarking on the Shropshire, 1 Apr. 1919 and leave in Cape Town, South Africa",John,Wilson,Diary,18,2,1919,21,4,1919,Rex Minter,Judy GImbert,,,,TRUE,TRUE,TRUE,1,0
Diary_0476,John,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110351568,https://collection.sl.nsw.gov.au/record/n5lVVbg9,document-item-14-john-d.-wilson-diary-22-april-1-june-1919-node-80292,"Diary describes voyage from Cape Town on the Shropshire and arrival in Port Melbourne 16 May 1919, leave in Melbourne and hospitalisation for eye and ear examinations",John,Wilson,Diary,22,4,1919,1,6,1919,Debby Cramer,Betty Smith,,,,TRUE,TRUE,TRUE,0,0
Diary_0477,Robert,Wilson,https://archival.sl.nsw.gov.au/Details/archive/110368716,https://collection.sl.nsw.gov.au/record/9PQ8XPxn,document-item-03-robert-christian-wilson-diary-1916-1917-node-72600,"Small diary with ms. daily entries contained in original envelope in which it was posted back to Australia in 1917. Diary entries begin 1 Jan 1916 and cover Wilson's departure from 'Wyaldra Park' at Mudgee; his entry to military training camp at Liverpool, Sydney; his departure for the Middle East on a troop ship on 26 Apr 1916; life on board a troop ship; activities in a military c military action in Egypt and Palestine; lists letters sent and received. Entries end 2 Jan 1917. Diary is referred to in letters sent by R.C. Wilson to his family in Australia",Robert,Wilson,Diary,1,1,1916,2,1,1917,Judy Gimbert,,,,,TRUE,TRUE,TRUE,0,0
Diary_0478,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110342941,https://collection.sl.nsw.gov.au/record/npAd2Kx1,,"Describes administrative duties in military camp in the Egyptian desert near Heliopolis, including exercises and training, trench digging, shell clearing, parades, and leave in Cairo",Aubrey,Wiltshire,Diary,1,8,1915,26,8,1915,Eric Hetherington,John Stephenson,,,,TRUE,TRUE,TRUE,0,0
Diary_0479,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110342943,https://collection.sl.nsw.gov.au/record/9arpGk7n,document-item-02-a.r.l.-wiltshire-diary-27-august-28-september-1915-node-80587,"Describes service in Egypt, departure from Alexandra on H.M.T. Scotian 30 Aug. 1915, arrival at Lemnos 2 Sept. 1915, departure from Lemnos on H.M.S. Osmanieh, landing at Gallipoli 4 Sept. 1915 and warfare on the Peninsular",Aubrey,Wiltshire,Diary,27,8,1915,28,9,1915,Gail Gormley,John Stephenson,,,,TRUE,TRUE,TRUE,0,0
Diary_0480,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110342944,https://collection.sl.nsw.gov.au/record/nQR2kwL1,document-item-03-a.r.l.-wiltshire-diary-28-september-11-december-1915-node-80588,"Wiltshire describes in detail activities at Gallipoli, including sand-bagging, tunnelling, unloading and loading of stores, with descriptions of sniper and shell attacks interspersed with accounts of swimming on the beach at Anzac",Aubrey,Wiltshire,Diary,28,9,1915,11,12,1915,Peter Mayo,Betty Smith,,,,TRUE,TRUE,TRUE,0,0
Diary_0481,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110342947,https://collection.sl.nsw.gov.au/record/9AL4k75Y,document-item-04-a.r.l.-wiltshire-diary-12-december-1915-16-march-1916-node-80432,Describes events during the evacuation from Gallipoli 20 Dec. 1915 and experiences in Lemnos and the Sinai desert,Aubrey,Wiltshire,Diary,12,12,1915,16,3,1916,Margaret Russell,Gail Gormley,John Glennon,,,TRUE,TRUE,TRUE,0,0
Diary_0482,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110342948,https://collection.sl.nsw.gov.au/record/Yold87D9,document-item-05-a.r.l.-wiltshire-diary-17-march-8-july-1916-node-80567,"Describes departure from Egypt 20 Mar. 1916, arrival in France 25 Mar. 1916 and experiences at the front line, 13 Apr. 1916-8 July 1916",Aubrey,Wiltshire,Diary,17,3,1916,8,7,1916,David Lambert,Margaret Broadfoot,Adrian Bicknell,,,TRUE,TRUE,TRUE,2,0
Diary_0483,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110342972,https://collection.sl.nsw.gov.au/record/94Rx7Nj1,document-item-06-a.r.l.-wiltshire-diary-8-26-july-1916-node-80213,"Wiltshire describes marches through Strazeele, Borre, Hazebrouck, Renescure, Amiens Breilly, Coisy, Rainneville, Puchevillers and Picardy in northern France, including descriptions of villages, billets and bombardments, ending with a march to Albert on 26 July 1916",Aubrey,Wiltshire,Diary,8,7,1916,26,7,1916,Judy Gimbert,Grahame Bickford,,,,TRUE,TRUE,TRUE,0,0
Diary_0484,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110342973,https://collection.sl.nsw.gov.au/record/9WZMmyLY,document-item-07-a.r.l.-wiltshire-diary-26-july-11-september-1916-node-80568,"Wiltshire describes in detail the Battle of the Somme near Pozieres including descriptions of casualties and conditions in the trenches, including his evacuation to various dressing stations after being wounded, 26-27 July 1916. Describes hospitalisation at Etaples 31 July and recuperation in England from 3 August to 11 Sept. 1916 when he was found fit for general service.",Aubrey,Wiltshire,Diary,26,7,1916,11,9,1916,Gail Gormley,,,,,TRUE,TRUE,TRUE,0,0
Diary_0485,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110342978,https://collection.sl.nsw.gov.au/record/9Bv7k0O9,document-item-08-a.r.l.-wiltshire-diary-12-september-20-december-1916-node-80433,"Wiltshire describes his return to France from London 16 Sept. 1916 and journey by train from Etaples to the trenches 20 Sept. 1916. Includes detailed descriptions of battles and trench warfare in Poperinge, Ypres, Vlamertinge, Delville Wood, Flers, Mametz, Dernancourt and other front lines in Belgium and France, ending with march to Fricourt, 20 Dec. 1916.",Aubrey,Wiltshire,Diary,12,9,1916,20,12,1916,John Kerr,Judy Macfarlan,,,,TRUE,TRUE,TRUE,1,2
Diary_0486,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110342982,https://collection.sl.nsw.gov.au/record/1Drm44R9,document-item-09-a.r.l.-wiltshire-diary-21-december-1916--28-february-1917-node-80569,"Includes detailed descriptions of battles in front lines including Needle Trench, Zenith, Spectrum, Gusty, Thistle and Gallwtiz trenches in northern France.",Aubrey,Wiltshire,Diary,21,12,1916,28,2,1917,Gail Gormley,John Stephenson,,,,TRUE,TRUE,TRUE,3,0
Diary_0487,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110342988,https://collection.sl.nsw.gov.au/record/nQR2kkL1,document-item-10-a.r.l.-wiltshire-diary-1-march-11-april-1917-node-80570,"Describes leave in Paris, 3-14 March 1917 and return to the war fields in Amiens, Albert, Bapaume and Mametz, Mar.-Apr. 1917",Aubrey,Wiltshire,Diary,1,3,1917,11,4,1917,Peter Mayo,,,,,TRUE,TRUE,TRUE,0,3
Diary_0488,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110342996,https://collection.sl.nsw.gov.au/record/16AJ77Qn,document-item-11-a.r.l.-wiltshire-diary-12-april-11-may-1917-node-80571,Wiltshire continues his account of trench warfare and other experiences in northern France,Aubrey,Wiltshire,Diary,12,4,1917,11,5,1917,Gail Gormley,Patricia Ryan,,,,TRUE,TRUE,TRUE,1,0
Diary_0489,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110343001,https://collection.sl.nsw.gov.au/record/YRlZDDmn,document-item-12-a.r.l.-wiltshire-diary-12-may-20-july-1917-node-80572,"Describes battles and trench warfare in Mametz, Bouzincourt, Beaulencourt and Amiens, northern France including leave in Paris, 10-15 June 1917",Aubrey,Wiltshire,Diary,12,5,1917,20,7,1917,Gail Gormley,Adrian Bicknell,,,,TRUE,TRUE,TRUE,0,0
Diary_0490,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110343003,https://collection.sl.nsw.gov.au/record/9AL4kkoY,document-item-13-a.r.l.-wiltshire-diary-21-july-19-september-1917-node-80573,"Describes battles and trench warfare in Beaulencourt , Amiens, Arques, Campagne, Rouen, northern France, a march towards the front line at Ypres, Belgium, 12 Sept. 1917 including a description of the third Battle of Ypres, 19 Sept. 1917",Aubrey,Wiltshire,Diary,21,7,1917,19,9,1917,John Kerr,John Glennon,,,,TRUE,TRUE,TRUE,1,0
Diary_0491,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110343025,https://collection.sl.nsw.gov.au/record/Yj7dQkX9,document-item-14-a.r.l.-wiltshire-diary-20-september-15-october-1917-node-80574,"Wiltshire continues his account of bombardments, trench warfare and descriptions of camps in Belgium, including the canal area, Ypres, 20-21 Sept. 1917 and other places in Westhoek, 22-30 Sept. 1917, including Hannebeke Wood and Broodseinde, 1-12 Oct. 1917. He describes the march to new billets in Steenvoorde, northern France 13 Oct. 1917",Aubrey,Wiltshire,Diary,20,9,1917,15,10,1917,Gail Gormley,Judy Macfarlan,,,,TRUE,TRUE,TRUE,0,0
Diary_0492,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110343026,https://collection.sl.nsw.gov.au/record/n7oV7RZn,document-item-15-a.r.l.-wiltshire-diary-16-october-21-november-1917-node-80575,"Describes billet in Steenvoorde, northern France , leave in Paris, Naples, Rome, Milan 17 Oct.-8 Nov. 1917, his return to the war front near Ypres through Hazebrouck and Poperinge, and setting up camp in Locre, 19-21 Nov. 1917",Aubrey,Wiltshire,Diary,16,10,1917,21,11,1917,Gail Gormley,John Stephenson,,,,TRUE,TRUE,TRUE,0,0
Diary_0493,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110343027,https://collection.sl.nsw.gov.au/record/nV2qpavn,document-item-16-a.r.l.-wiltshire-diary-22-november-1917-28-january-1918-node-80576,"Describes camp life, parades, drills and recreations including concerts, band practice, and football matches at Locre, Kemmell and Hazebrouck, 22 Nov.-6 Dec. 1917 and Kortypip camp 15-31 Dec. 1917. Describes journey from Boulogne for leave in England, 1-28 Jan. 1918",Aubrey,Wiltshire,Diary,22,11,1917,28,1,1918,John Stephenson,John Glennon,,,,TRUE,TRUE,TRUE,0,0
Diary_0494,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110343037,https://collection.sl.nsw.gov.au/record/nX6OmlLY,document-item-17-a.r.l.-wiltshire-diary-29-january-22-march-1918-node-80577,"Describes leave in England, 29-31 Jan. 1918, return to France 1 Feb. 1918, billets and camps in Boulogne, Selles, Amiens, Flixecourt, departure for Bailleul, Belgium, 7 Mar. 1918, court-martials, shelling and trench warfare at La Basse Ville, 7-16 Mar. 1918 and the Catacombs and Red Lodge, 16-22 Mar. 1918",Aubrey,Wiltshire,Diary,29,1,1918,22,3,1918,Lynne Frizell,John Glennon,,,,TRUE,TRUE,TRUE,0,0
Diary_0495,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110343053,https://collection.sl.nsw.gov.au/record/9gkdG5k9,document-item-18-a.r.l.-wiltshire-diary-23-march-24-april-1918-node-80578,"Describes battles at La Basse Ville, Belgium, 23 Mar.-1 Apr. 1918, march and bus journey from Shank Hill camp to Berthen, France, 2 Apr. 1918, marches, billets and engagements in northern France, including the Albert-Dernacourt Line and Lavieville, 3-24 Apr. 1918",Aubrey,Wiltshire,Diary,23,3,1918,25,4,1918,Judy Gimbert,John Stephenson,,,,TRUE,TRUE,TRUE,0,0
Diary_0496,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110343056,https://collection.sl.nsw.gov.au/record/nM7lBZVY,document-item-19-a.r.l.-wiltshire-diary-25-april-30-may-1918-node-80579,"Describes front line battles, billets and camp life in northern France at Lavieville, Querrieu, Franvillers and Montigny, 25 Apr.-30 May 1918. Includes copies of poems and verses at end of volume",Aubrey,Wiltshire,Diary,25,4,1918,30,5,1918,Rosemary Cox,Judy Macfarlan,,,,TRUE,TRUE,TRUE,0,4
Diary_0497,Aubrey,Wiltshire,https://archival.sl.nsw.gov.au/Details/archive/110343059,https://collection.sl.nsw.gov.au/record/nvg8MVG1,document-item-20-a.r.l.-wiltshire-diary-31-may-15-july-1918-node-80580,"Describes reconnaissance and experiences at the front line in Franvillers, Mericourt, Ville-sur-Ancre, Querrieu, including a visit by General Rosenthal and a parade for Prime Minister Billy Hughes at Glisy, 2 July 1918. Includes account of illness 4-7 July and departure for leave in England, 14 July 1918",Aubrey,Wiltshire,Diary,31,5,1918,15,7,1918,Gail Gormley,Betty Smith,,,,TRUE,TRUE,TRUE,0,0
